ID,Name,CodeString,MasterID
4380,SP_Summaries_pgram_hamm_ncross_f05,SP_Summaries_pgram_hamm.ncross_f05,908
4381,SP_Summaries_pgram_hamm_ncross_f01,SP_Summaries_pgram_hamm.ncross_f01,908
4382,SP_Summaries_pgram_hamm_ncross_f02,SP_Summaries_pgram_hamm.ncross_f02,908
4383,SP_Summaries_welch_rect_maxS,SP_Summaries_welch_rect.maxS,909
4384,SP_Summaries_welch_rect_maxw,SP_Summaries_welch_rect.maxw,909
4385,SP_Summaries_welch_rect_maxWidth,SP_Summaries_welch_rect.maxWidth,909
4386,SP_Summaries_welch_rect_numPeaks,SP_Summaries_welch_rect.numPeaks,909
4387,SP_Summaries_welch_rect_numPromPeaks_1,SP_Summaries_welch_rect.numPromPeaks_1,909
4388,SP_Summaries_welch_rect_numPromPeaks_2,SP_Summaries_welch_rect.numPromPeaks_2,909
4389,SP_Summaries_welch_rect_numPromPeaks_5,SP_Summaries_welch_rect.numPromPeaks_5,909
4390,SP_Summaries_welch_rect_numPeaks_overmean,SP_Summaries_welch_rect.numPeaks_overmean,909
4391,SP_Summaries_welch_rect_maxProm,SP_Summaries_welch_rect.maxProm,909
4392,SP_Summaries_welch_rect_meanProm_2,SP_Summaries_welch_rect.meanProm_2,909
4393,SP_Summaries_welch_rect_meanPeakWidth_prom2,SP_Summaries_welch_rect.meanPeakWidth_prom2,909
4394,SP_Summaries_welch_rect_width_weighted_prom,SP_Summaries_welch_rect.width_weighted_prom,909
4395,SP_Summaries_welch_rect_peakPower_2,SP_Summaries_welch_rect.peakPower_2,909
4396,SP_Summaries_welch_rect_peakPower_5,SP_Summaries_welch_rect.peakPower_5,909
4397,SP_Summaries_welch_rect_peakPower_prom2,SP_Summaries_welch_rect.peakPower_prom2,909
4398,SP_Summaries_welch_rect_w_weighted_peak_prom,SP_Summaries_welch_rect.w_weighted_peak_prom,909
4399,SP_Summaries_welch_rect_w_weighted_peak_height,SP_Summaries_welch_rect.w_weighted_peak_height,909
4400,SP_Summaries_welch_rect_numPeaks_50power,SP_Summaries_welch_rect.numPeaks_50power,909
4401,SP_Summaries_welch_rect_peakpower_1,SP_Summaries_welch_rect.peakpower_1,909
4402,SP_Summaries_welch_rect_iqr,SP_Summaries_welch_rect.iqr,909
4403,SP_Summaries_welch_rect_logiqr,SP_Summaries_welch_rect.logiqr,909
4404,SP_Summaries_welch_rect_q25,SP_Summaries_welch_rect.q25,909
4405,SP_Summaries_welch_rect_median,SP_Summaries_welch_rect.median,909
4406,SP_Summaries_welch_rect_q75,SP_Summaries_welch_rect.q75,909
4407,SP_Summaries_welch_rect_std,SP_Summaries_welch_rect.std,909
4408,SP_Summaries_welch_rect_stdlog,SP_Summaries_welch_rect.stdlog,909
4409,SP_Summaries_welch_rect_logstd,SP_Summaries_welch_rect.logstd,909
4410,SP_Summaries_welch_rect_mean,SP_Summaries_welch_rect.mean,909
4411,SP_Summaries_welch_rect_logmean,SP_Summaries_welch_rect.logmean,909
4412,SP_Summaries_welch_rect_mom3,SP_Summaries_welch_rect.mom3,909
4413,SP_Summaries_welch_rect_mom4,SP_Summaries_welch_rect.mom4,909
4414,SP_Summaries_welch_rect_mom5,SP_Summaries_welch_rect.mom5,909
4415,SP_Summaries_welch_rect_ac1,SP_Summaries_welch_rect.ac1,909
4416,SP_Summaries_welch_rect_ac2,SP_Summaries_welch_rect.ac2,909
4417,SP_Summaries_welch_rect_tau,SP_Summaries_welch_rect.tau,909
4418,SP_Summaries_welch_rect_wmax_5,SP_Summaries_welch_rect.wmax_5,909
4419,SP_Summaries_welch_rect_wmax_10,SP_Summaries_welch_rect.wmax_10,909
4420,SP_Summaries_welch_rect_wmax_25,SP_Summaries_welch_rect.wmax_25,909
4421,SP_Summaries_welch_rect_centroid,SP_Summaries_welch_rect.centroid,909
4422,SP_Summaries_welch_rect_wmax_75,SP_Summaries_welch_rect.wmax_75,909
4423,SP_Summaries_welch_rect_wmax_90,SP_Summaries_welch_rect.wmax_90,909
4424,SP_Summaries_welch_rect_wmax_95,SP_Summaries_welch_rect.wmax_95,909
4425,SP_Summaries_welch_rect_wmax_99,SP_Summaries_welch_rect.wmax_99,909
4426,SP_Summaries_welch_rect_w10_90,SP_Summaries_welch_rect.w10_90,909
4427,SP_Summaries_welch_rect_w25_75,SP_Summaries_welch_rect.w25_75,909
4428,SP_Summaries_welch_rect_fpoly2csS_p1,SP_Summaries_welch_rect.fpoly2csS_p1,909
4429,SP_Summaries_welch_rect_fpoly2csS_p2,SP_Summaries_welch_rect.fpoly2csS_p2,909
4430,SP_Summaries_welch_rect_fpoly2csS_p3,SP_Summaries_welch_rect.fpoly2csS_p3,909
4431,SP_Summaries_welch_rect_fpoly2_sse,SP_Summaries_welch_rect.fpoly2_sse,909
4432,SP_Summaries_welch_rect_fpoly2_r2,SP_Summaries_welch_rect.fpoly2_r2,909
4433,SP_Summaries_welch_rect_fpoly2_rmse,SP_Summaries_welch_rect.fpoly2_rmse,909
4434,SP_Summaries_welch_rect_fpolysat_a,SP_Summaries_welch_rect.fpolysat_a,909
4435,SP_Summaries_welch_rect_fpolysat_b,SP_Summaries_welch_rect.fpolysat_b,909
4436,SP_Summaries_welch_rect_fpolysat_r2,SP_Summaries_welch_rect.fpolysat_r2,909
4437,SP_Summaries_welch_rect_fpolysat_rmse,SP_Summaries_welch_rect.fpolysat_rmse,909
4438,SP_Summaries_welch_rect_spect_shann_ent,SP_Summaries_welch_rect.spect_shann_ent,909
4439,SP_Summaries_welch_rect_spect_shann_ent_norm,SP_Summaries_welch_rect.spect_shann_ent_norm,909
4440,SP_Summaries_welch_rect_sfm,SP_Summaries_welch_rect.sfm,909
4441,SP_Summaries_welch_rect_areatopeak,SP_Summaries_welch_rect.areatopeak,909
4442,SP_Summaries_welch_rect_ylogareatopeak,SP_Summaries_welch_rect.ylogareatopeak,909
4443,SP_Summaries_welch_rect_linfitloglog_all_a1,SP_Summaries_welch_rect.linfitloglog_all_a1,909
4444,SP_Summaries_welch_rect_linfitloglog_all_a2,SP_Summaries_welch_rect.linfitloglog_all_a2,909
4445,SP_Summaries_welch_rect_linfitloglog_all_sigrat,SP_Summaries_welch_rect.linfitloglog_all_sigrat,909
4446,SP_Summaries_welch_rect_linfitloglog_all_sigma,SP_Summaries_welch_rect.linfitloglog_all_sigma,909
4447,SP_Summaries_welch_rect_linfitloglog_all_sea1,SP_Summaries_welch_rect.linfitloglog_all_sea1,909
4448,SP_Summaries_welch_rect_linfitloglog_lf_a1,SP_Summaries_welch_rect.linfitloglog_lf_a1,909
4449,SP_Summaries_welch_rect_linfitloglog_lf_a2,SP_Summaries_welch_rect.linfitloglog_lf_a2,909
4450,SP_Summaries_welch_rect_linfitloglog_lf_sigrat,SP_Summaries_welch_rect.linfitloglog_lf_sigrat,909
4451,SP_Summaries_welch_rect_linfitloglog_lf_sigma,SP_Summaries_welch_rect.linfitloglog_lf_sigma,909
4452,SP_Summaries_welch_rect_linfitloglog_lf_sea1,SP_Summaries_welch_rect.linfitloglog_lf_sea1,909
4453,SP_Summaries_welch_rect_linfitloglog_hf_a1,SP_Summaries_welch_rect.linfitloglog_hf_a1,909
4454,SP_Summaries_welch_rect_linfitloglog_hf_a2,SP_Summaries_welch_rect.linfitloglog_hf_a2,909
4455,SP_Summaries_welch_rect_linfitloglog_hf_sigrat,SP_Summaries_welch_rect.linfitloglog_hf_sigrat,909
4456,SP_Summaries_welch_rect_linfitloglog_hf_sigma,SP_Summaries_welch_rect.linfitloglog_hf_sigma,909
4457,SP_Summaries_welch_rect_linfitloglog_hf_sea1,SP_Summaries_welch_rect.linfitloglog_hf_sea1,909
4458,SP_Summaries_welch_rect_linfitloglog_mf_a1,SP_Summaries_welch_rect.linfitloglog_mf_a1,909
4459,SP_Summaries_welch_rect_linfitloglog_mf_a2,SP_Summaries_welch_rect.linfitloglog_mf_a2,909
4460,SP_Summaries_welch_rect_linfitloglog_mf_sigrat,SP_Summaries_welch_rect.linfitloglog_mf_sigrat,909
4461,SP_Summaries_welch_rect_linfitloglog_mf_sigma,SP_Summaries_welch_rect.linfitloglog_mf_sigma,909
4462,SP_Summaries_welch_rect_linfitloglog_mf_sea1,SP_Summaries_welch_rect.linfitloglog_mf_sea1,909
4463,SP_Summaries_welch_rect_linfitsemilog_all_a1,SP_Summaries_welch_rect.linfitsemilog_all_a1,909
4464,SP_Summaries_welch_rect_linfitsemilog_all_a2,SP_Summaries_welch_rect.linfitsemilog_all_a2,909
4465,SP_Summaries_welch_rect_linfitsemilog_all_sigrat,SP_Summaries_welch_rect.linfitsemilog_all_sigrat,909
4466,SP_Summaries_welch_rect_linfitsemilog_all_sigma,SP_Summaries_welch_rect.linfitsemilog_all_sigma,909
4467,SP_Summaries_welch_rect_linfitsemilog_all_sea1,SP_Summaries_welch_rect.linfitsemilog_all_sea1,909
4468,SP_Summaries_welch_rect_area_2_1,SP_Summaries_welch_rect.area_2_1,909
4469,SP_Summaries_welch_rect_logarea_2_1,SP_Summaries_welch_rect.logarea_2_1,909
4470,SP_Summaries_welch_rect_area_2_2,SP_Summaries_welch_rect.area_2_2,909
4471,SP_Summaries_welch_rect_logarea_2_2,SP_Summaries_welch_rect.logarea_2_2,909
4472,SP_Summaries_welch_rect_statav2_m,SP_Summaries_welch_rect.statav2_m,909
4473,SP_Summaries_welch_rect_statav2_s,SP_Summaries_welch_rect.statav2_s,909
4474,SP_Summaries_welch_rect_area_3_1,SP_Summaries_welch_rect.area_3_1,909
4475,SP_Summaries_welch_rect_logarea_3_1,SP_Summaries_welch_rect.logarea_3_1,909
4476,SP_Summaries_welch_rect_area_3_2,SP_Summaries_welch_rect.area_3_2,909
4477,SP_Summaries_welch_rect_logarea_3_2,SP_Summaries_welch_rect.logarea_3_2,909
4478,SP_Summaries_welch_rect_area_3_3,SP_Summaries_welch_rect.area_3_3,909
4479,SP_Summaries_welch_rect_logarea_3_3,SP_Summaries_welch_rect.logarea_3_3,909
4480,SP_Summaries_welch_rect_statav3_m,SP_Summaries_welch_rect.statav3_m,909
4481,SP_Summaries_welch_rect_statav3_s,SP_Summaries_welch_rect.statav3_s,909
4482,SP_Summaries_welch_rect_area_4_1,SP_Summaries_welch_rect.area_4_1,909
4483,SP_Summaries_welch_rect_logarea_4_1,SP_Summaries_welch_rect.logarea_4_1,909
4484,SP_Summaries_welch_rect_area_4_2,SP_Summaries_welch_rect.area_4_2,909
4485,SP_Summaries_welch_rect_logarea_4_2,SP_Summaries_welch_rect.logarea_4_2,909
4486,SP_Summaries_welch_rect_area_4_3,SP_Summaries_welch_rect.area_4_3,909
4487,SP_Summaries_welch_rect_logarea_4_3,SP_Summaries_welch_rect.logarea_4_3,909
4488,SP_Summaries_welch_rect_area_4_4,SP_Summaries_welch_rect.area_4_4,909
4489,SP_Summaries_welch_rect_logarea_4_4,SP_Summaries_welch_rect.logarea_4_4,909
4490,SP_Summaries_welch_rect_statav4_m,SP_Summaries_welch_rect.statav4_m,909
4491,SP_Summaries_welch_rect_statav4_s,SP_Summaries_welch_rect.statav4_s,909
4492,SP_Summaries_welch_rect_area_5_1,SP_Summaries_welch_rect.area_5_1,909
4493,SP_Summaries_welch_rect_logarea_5_1,SP_Summaries_welch_rect.logarea_5_1,909
4494,SP_Summaries_welch_rect_area_5_2,SP_Summaries_welch_rect.area_5_2,909
4495,SP_Summaries_welch_rect_logarea_5_2,SP_Summaries_welch_rect.logarea_5_2,909
4496,SP_Summaries_welch_rect_area_5_3,SP_Summaries_welch_rect.area_5_3,909
4497,SP_Summaries_welch_rect_logarea_5_3,SP_Summaries_welch_rect.logarea_5_3,909
4498,SP_Summaries_welch_rect_area_5_4,SP_Summaries_welch_rect.area_5_4,909
4499,SP_Summaries_welch_rect_logarea_5_4,SP_Summaries_welch_rect.logarea_5_4,909
4500,SP_Summaries_welch_rect_area_5_5,SP_Summaries_welch_rect.area_5_5,909
4501,SP_Summaries_welch_rect_logarea_5_5,SP_Summaries_welch_rect.logarea_5_5,909
4502,SP_Summaries_welch_rect_statav5_m,SP_Summaries_welch_rect.statav5_m,909
4503,SP_Summaries_welch_rect_statav5_s,SP_Summaries_welch_rect.statav5_s,909
4504,SP_Summaries_welch_rect_ncross_f05,SP_Summaries_welch_rect.ncross_f05,909
4505,SP_Summaries_welch_rect_ncross_f01,SP_Summaries_welch_rect.ncross_f01,909
4506,SP_Summaries_welch_rect_ncross_f02,SP_Summaries_welch_rect.ncross_f02,909
4507,SP_Summaries_fft_logdev_maxS,SP_Summaries_fft_logdev.maxS,910
4508,SP_Summaries_fft_logdev_maxw,SP_Summaries_fft_logdev.maxw,910
4509,SP_Summaries_fft_logdev_maxWidth,SP_Summaries_fft_logdev.maxWidth,910
4510,SP_Summaries_fft_logdev_numPeaks,SP_Summaries_fft_logdev.numPeaks,910
4511,SP_Summaries_fft_logdev_numPromPeaks_1,SP_Summaries_fft_logdev.numPromPeaks_1,910
4512,SP_Summaries_fft_logdev_numPromPeaks_2,SP_Summaries_fft_logdev.numPromPeaks_2,910
4513,SP_Summaries_fft_logdev_numPromPeaks_5,SP_Summaries_fft_logdev.numPromPeaks_5,910
4514,SP_Summaries_fft_logdev_numPeaks_overmean,SP_Summaries_fft_logdev.numPeaks_overmean,910
4515,SP_Summaries_fft_logdev_maxProm,SP_Summaries_fft_logdev.maxProm,910
4516,SP_Summaries_fft_logdev_meanProm_2,SP_Summaries_fft_logdev.meanProm_2,910
4517,SP_Summaries_fft_logdev_meanPeakWidth_prom2,SP_Summaries_fft_logdev.meanPeakWidth_prom2,910
4518,SP_Summaries_fft_logdev_width_weighted_prom,SP_Summaries_fft_logdev.width_weighted_prom,910
4519,SP_Summaries_fft_logdev_peakPower_2,SP_Summaries_fft_logdev.peakPower_2,910
4520,SP_Summaries_fft_logdev_peakPower_5,SP_Summaries_fft_logdev.peakPower_5,910
4521,SP_Summaries_fft_logdev_peakPower_prom2,SP_Summaries_fft_logdev.peakPower_prom2,910
4522,SP_Summaries_fft_logdev_w_weighted_peak_prom,SP_Summaries_fft_logdev.w_weighted_peak_prom,910
4523,SP_Summaries_fft_logdev_w_weighted_peak_height,SP_Summaries_fft_logdev.w_weighted_peak_height,910
4524,SP_Summaries_fft_logdev_numPeaks_50power,SP_Summaries_fft_logdev.numPeaks_50power,910
4525,SP_Summaries_fft_logdev_peakpower_1,SP_Summaries_fft_logdev.peakpower_1,910
4526,SP_Summaries_fft_logdev_iqr,SP_Summaries_fft_logdev.iqr,910
4527,SP_Summaries_fft_logdev_logiqr,SP_Summaries_fft_logdev.logiqr,910
4528,SP_Summaries_fft_logdev_q25,SP_Summaries_fft_logdev.q25,910
4529,SP_Summaries_fft_logdev_median,SP_Summaries_fft_logdev.median,910
4530,SP_Summaries_fft_logdev_q75,SP_Summaries_fft_logdev.q75,910
4531,SP_Summaries_fft_logdev_std,SP_Summaries_fft_logdev.std,910
4532,SP_Summaries_fft_logdev_stdlog,SP_Summaries_fft_logdev.stdlog,910
4533,SP_Summaries_fft_logdev_logstd,SP_Summaries_fft_logdev.logstd,910
4534,SP_Summaries_fft_logdev_mean,SP_Summaries_fft_logdev.mean,910
4535,SP_Summaries_fft_logdev_logmean,SP_Summaries_fft_logdev.logmean,910
4536,SP_Summaries_fft_logdev_mom3,SP_Summaries_fft_logdev.mom3,910
4537,SP_Summaries_fft_logdev_mom4,SP_Summaries_fft_logdev.mom4,910
4538,SP_Summaries_fft_logdev_mom5,SP_Summaries_fft_logdev.mom5,910
4539,SP_Summaries_fft_logdev_ac1,SP_Summaries_fft_logdev.ac1,910
4540,SP_Summaries_fft_logdev_ac2,SP_Summaries_fft_logdev.ac2,910
4541,SP_Summaries_fft_logdev_tau,SP_Summaries_fft_logdev.tau,910
4542,SP_Summaries_fft_logdev_wmax_5,SP_Summaries_fft_logdev.wmax_5,910
4543,SP_Summaries_fft_logdev_wmax_10,SP_Summaries_fft_logdev.wmax_10,910
4544,SP_Summaries_fft_logdev_wmax_25,SP_Summaries_fft_logdev.wmax_25,910
4545,SP_Summaries_fft_logdev_centroid,SP_Summaries_fft_logdev.centroid,910
4546,SP_Summaries_fft_logdev_wmax_75,SP_Summaries_fft_logdev.wmax_75,910
4547,SP_Summaries_fft_logdev_wmax_90,SP_Summaries_fft_logdev.wmax_90,910
4548,SP_Summaries_fft_logdev_wmax_95,SP_Summaries_fft_logdev.wmax_95,910
4549,SP_Summaries_fft_logdev_wmax_99,SP_Summaries_fft_logdev.wmax_99,910
4550,SP_Summaries_fft_logdev_w10_90,SP_Summaries_fft_logdev.w10_90,910
4551,SP_Summaries_fft_logdev_w25_75,SP_Summaries_fft_logdev.w25_75,910
4552,SP_Summaries_fft_logdev_fpoly2csS_p1,SP_Summaries_fft_logdev.fpoly2csS_p1,910
4553,SP_Summaries_fft_logdev_fpoly2csS_p2,SP_Summaries_fft_logdev.fpoly2csS_p2,910
4554,SP_Summaries_fft_logdev_fpoly2csS_p3,SP_Summaries_fft_logdev.fpoly2csS_p3,910
4555,SP_Summaries_fft_logdev_fpoly2_sse,SP_Summaries_fft_logdev.fpoly2_sse,910
4556,SP_Summaries_fft_logdev_fpoly2_r2,SP_Summaries_fft_logdev.fpoly2_r2,910
4557,SP_Summaries_fft_logdev_fpoly2_rmse,SP_Summaries_fft_logdev.fpoly2_rmse,910
4558,SP_Summaries_fft_logdev_fpolysat_a,SP_Summaries_fft_logdev.fpolysat_a,910
4559,SP_Summaries_fft_logdev_fpolysat_b,SP_Summaries_fft_logdev.fpolysat_b,910
4560,SP_Summaries_fft_logdev_fpolysat_r2,SP_Summaries_fft_logdev.fpolysat_r2,910
4561,SP_Summaries_fft_logdev_fpolysat_rmse,SP_Summaries_fft_logdev.fpolysat_rmse,910
4562,SP_Summaries_fft_logdev_spect_shann_ent,SP_Summaries_fft_logdev.spect_shann_ent,910
4563,SP_Summaries_fft_logdev_spect_shann_ent_norm,SP_Summaries_fft_logdev.spect_shann_ent_norm,910
4564,SP_Summaries_fft_logdev_sfm,SP_Summaries_fft_logdev.sfm,910
4565,SP_Summaries_fft_logdev_areatopeak,SP_Summaries_fft_logdev.areatopeak,910
4566,SP_Summaries_fft_logdev_ylogareatopeak,SP_Summaries_fft_logdev.ylogareatopeak,910
4567,SP_Summaries_fft_logdev_linfitloglog_all_a1,SP_Summaries_fft_logdev.linfitloglog_all_a1,910
4568,SP_Summaries_fft_logdev_linfitloglog_all_a2,SP_Summaries_fft_logdev.linfitloglog_all_a2,910
4569,SP_Summaries_fft_logdev_linfitloglog_all_sigrat,SP_Summaries_fft_logdev.linfitloglog_all_sigrat,910
4570,SP_Summaries_fft_logdev_linfitloglog_all_sigma,SP_Summaries_fft_logdev.linfitloglog_all_sigma,910
4571,SP_Summaries_fft_logdev_linfitloglog_all_sea1,SP_Summaries_fft_logdev.linfitloglog_all_sea1,910
4572,SP_Summaries_fft_logdev_linfitloglog_lf_a1,SP_Summaries_fft_logdev.linfitloglog_lf_a1,910
4573,SP_Summaries_fft_logdev_linfitloglog_lf_a2,SP_Summaries_fft_logdev.linfitloglog_lf_a2,910
4574,SP_Summaries_fft_logdev_linfitloglog_lf_sigrat,SP_Summaries_fft_logdev.linfitloglog_lf_sigrat,910
4575,SP_Summaries_fft_logdev_linfitloglog_lf_sigma,SP_Summaries_fft_logdev.linfitloglog_lf_sigma,910
4576,SP_Summaries_fft_logdev_linfitloglog_lf_sea1,SP_Summaries_fft_logdev.linfitloglog_lf_sea1,910
4577,SP_Summaries_fft_logdev_linfitloglog_hf_a1,SP_Summaries_fft_logdev.linfitloglog_hf_a1,910
4578,SP_Summaries_fft_logdev_linfitloglog_hf_a2,SP_Summaries_fft_logdev.linfitloglog_hf_a2,910
4579,SP_Summaries_fft_logdev_linfitloglog_hf_sigrat,SP_Summaries_fft_logdev.linfitloglog_hf_sigrat,910
4580,SP_Summaries_fft_logdev_linfitloglog_hf_sigma,SP_Summaries_fft_logdev.linfitloglog_hf_sigma,910
4581,SP_Summaries_fft_logdev_linfitloglog_hf_sea1,SP_Summaries_fft_logdev.linfitloglog_hf_sea1,910
4582,SP_Summaries_fft_logdev_linfitloglog_mf_a1,SP_Summaries_fft_logdev.linfitloglog_mf_a1,910
4583,SP_Summaries_fft_logdev_linfitloglog_mf_a2,SP_Summaries_fft_logdev.linfitloglog_mf_a2,910
4584,SP_Summaries_fft_logdev_linfitloglog_mf_sigrat,SP_Summaries_fft_logdev.linfitloglog_mf_sigrat,910
4585,SP_Summaries_fft_logdev_linfitloglog_mf_sigma,SP_Summaries_fft_logdev.linfitloglog_mf_sigma,910
4586,SP_Summaries_fft_logdev_linfitloglog_mf_sea1,SP_Summaries_fft_logdev.linfitloglog_mf_sea1,910
4587,SP_Summaries_fft_logdev_linfitsemilog_all_a1,SP_Summaries_fft_logdev.linfitsemilog_all_a1,910
4588,SP_Summaries_fft_logdev_linfitsemilog_all_a2,SP_Summaries_fft_logdev.linfitsemilog_all_a2,910
4589,SP_Summaries_fft_logdev_linfitsemilog_all_sigrat,SP_Summaries_fft_logdev.linfitsemilog_all_sigrat,910
4590,SP_Summaries_fft_logdev_linfitsemilog_all_sigma,SP_Summaries_fft_logdev.linfitsemilog_all_sigma,910
4591,SP_Summaries_fft_logdev_linfitsemilog_all_sea1,SP_Summaries_fft_logdev.linfitsemilog_all_sea1,910
4592,SP_Summaries_fft_logdev_area_2_1,SP_Summaries_fft_logdev.area_2_1,910
4593,SP_Summaries_fft_logdev_logarea_2_1,SP_Summaries_fft_logdev.logarea_2_1,910
4594,SP_Summaries_fft_logdev_area_2_2,SP_Summaries_fft_logdev.area_2_2,910
4595,SP_Summaries_fft_logdev_logarea_2_2,SP_Summaries_fft_logdev.logarea_2_2,910
4596,SP_Summaries_fft_logdev_statav2_m,SP_Summaries_fft_logdev.statav2_m,910
4597,SP_Summaries_fft_logdev_statav2_s,SP_Summaries_fft_logdev.statav2_s,910
4598,SP_Summaries_fft_logdev_area_3_1,SP_Summaries_fft_logdev.area_3_1,910
4599,SP_Summaries_fft_logdev_logarea_3_1,SP_Summaries_fft_logdev.logarea_3_1,910
4600,SP_Summaries_fft_logdev_area_3_2,SP_Summaries_fft_logdev.area_3_2,910
4601,SP_Summaries_fft_logdev_logarea_3_2,SP_Summaries_fft_logdev.logarea_3_2,910
4602,SP_Summaries_fft_logdev_area_3_3,SP_Summaries_fft_logdev.area_3_3,910
4603,SP_Summaries_fft_logdev_logarea_3_3,SP_Summaries_fft_logdev.logarea_3_3,910
4604,SP_Summaries_fft_logdev_statav3_m,SP_Summaries_fft_logdev.statav3_m,910
4605,SP_Summaries_fft_logdev_statav3_s,SP_Summaries_fft_logdev.statav3_s,910
4606,SP_Summaries_fft_logdev_area_4_1,SP_Summaries_fft_logdev.area_4_1,910
4607,SP_Summaries_fft_logdev_logarea_4_1,SP_Summaries_fft_logdev.logarea_4_1,910
4608,SP_Summaries_fft_logdev_area_4_2,SP_Summaries_fft_logdev.area_4_2,910
4609,SP_Summaries_fft_logdev_logarea_4_2,SP_Summaries_fft_logdev.logarea_4_2,910
4610,SP_Summaries_fft_logdev_area_4_3,SP_Summaries_fft_logdev.area_4_3,910
4611,SP_Summaries_fft_logdev_logarea_4_3,SP_Summaries_fft_logdev.logarea_4_3,910
4612,SP_Summaries_fft_logdev_area_4_4,SP_Summaries_fft_logdev.area_4_4,910
4613,SP_Summaries_fft_logdev_logarea_4_4,SP_Summaries_fft_logdev.logarea_4_4,910
4614,SP_Summaries_fft_logdev_statav4_m,SP_Summaries_fft_logdev.statav4_m,910
4615,SP_Summaries_fft_logdev_statav4_s,SP_Summaries_fft_logdev.statav4_s,910
4616,SP_Summaries_fft_logdev_area_5_1,SP_Summaries_fft_logdev.area_5_1,910
4617,SP_Summaries_fft_logdev_logarea_5_1,SP_Summaries_fft_logdev.logarea_5_1,910
4618,SP_Summaries_fft_logdev_area_5_2,SP_Summaries_fft_logdev.area_5_2,910
4619,SP_Summaries_fft_logdev_logarea_5_2,SP_Summaries_fft_logdev.logarea_5_2,910
4620,SP_Summaries_fft_logdev_area_5_3,SP_Summaries_fft_logdev.area_5_3,910
4621,SP_Summaries_fft_logdev_logarea_5_3,SP_Summaries_fft_logdev.logarea_5_3,910
4622,SP_Summaries_fft_logdev_area_5_4,SP_Summaries_fft_logdev.area_5_4,910
4623,SP_Summaries_fft_logdev_logarea_5_4,SP_Summaries_fft_logdev.logarea_5_4,910
4624,SP_Summaries_fft_logdev_area_5_5,SP_Summaries_fft_logdev.area_5_5,910
4625,SP_Summaries_fft_logdev_logarea_5_5,SP_Summaries_fft_logdev.logarea_5_5,910
4626,SP_Summaries_fft_logdev_statav5_m,SP_Summaries_fft_logdev.statav5_m,910
4627,SP_Summaries_fft_logdev_statav5_s,SP_Summaries_fft_logdev.statav5_s,910
4628,SP_Summaries_fft_logdev_ncross_f05,SP_Summaries_fft_logdev.ncross_f05,910
4629,SP_Summaries_fft_logdev_ncross_f01,SP_Summaries_fft_logdev.ncross_f01,910
4630,SP_Summaries_fft_logdev_ncross_f02,SP_Summaries_fft_logdev.ncross_f02,910
4631,NL_crptool_fnn_10_2_mi_pdrop,NL_crptool_fnn_10_2_mi.pdrop,911
4632,NL_crptool_fnn_10_2_mi_fnn2,NL_crptool_fnn_10_2_mi.fnn2,911
4633,NL_crptool_fnn_10_2_mi_fnn3,NL_crptool_fnn_10_2_mi.fnn3,911
4634,NL_crptool_fnn_10_2_mi_fnn4,NL_crptool_fnn_10_2_mi.fnn4,911
4635,NL_crptool_fnn_10_2_mi_fnn5,NL_crptool_fnn_10_2_mi.fnn5,911
4636,NL_crptool_fnn_10_2_mi_fnn6,NL_crptool_fnn_10_2_mi.fnn6,911
4637,NL_crptool_fnn_10_2_mi_fnn7,NL_crptool_fnn_10_2_mi.fnn7,911
4638,NL_crptool_fnn_10_2_mi_fnn8,NL_crptool_fnn_10_2_mi.fnn8,911
4639,NL_crptool_fnn_10_2_mi_fnn9,NL_crptool_fnn_10_2_mi.fnn9,911
4640,NL_crptool_fnn_10_2_mi_fnn10,NL_crptool_fnn_10_2_mi.fnn10,911
4641,NL_crptool_fnn_10_2_mi_firstunder005,NL_crptool_fnn_10_2_mi.firstunder005,911
4642,NL_crptool_fnn_10_2_mi_firstunder01,NL_crptool_fnn_10_2_mi.firstunder01,911
4643,NL_crptool_fnn_10_2_mi_firstunder02,NL_crptool_fnn_10_2_mi.firstunder02,911
4644,NL_crptool_fnn_10_2_mi_firstunder05,NL_crptool_fnn_10_2_mi.firstunder05,911
4645,NL_crptool_fnn_10_2_mi_firstunder07,NL_crptool_fnn_10_2_mi.firstunder07,911
4646,NL_crptool_fnn_10_2_mi_firstunder08,NL_crptool_fnn_10_2_mi.firstunder08,911
4647,NL_crptool_fnn_10_2_ac_pdrop,NL_crptool_fnn_10_2_ac.pdrop,912
4648,NL_crptool_fnn_10_2_ac_fnn2,NL_crptool_fnn_10_2_ac.fnn2,912
4649,NL_crptool_fnn_10_2_ac_fnn3,NL_crptool_fnn_10_2_ac.fnn3,912
4650,NL_crptool_fnn_10_2_ac_fnn4,NL_crptool_fnn_10_2_ac.fnn4,912
4651,NL_crptool_fnn_10_2_ac_fnn5,NL_crptool_fnn_10_2_ac.fnn5,912
4652,NL_crptool_fnn_10_2_ac_fnn6,NL_crptool_fnn_10_2_ac.fnn6,912
4653,NL_crptool_fnn_10_2_ac_fnn7,NL_crptool_fnn_10_2_ac.fnn7,912
4654,NL_crptool_fnn_10_2_ac_fnn8,NL_crptool_fnn_10_2_ac.fnn8,912
4655,NL_crptool_fnn_10_2_ac_fnn9,NL_crptool_fnn_10_2_ac.fnn9,912
4656,NL_crptool_fnn_10_2_ac_fnn10,NL_crptool_fnn_10_2_ac.fnn10,912
